id,dialogue
13716036,"Pip: looking for idea for sunday dinner
Maggie: meat? vege?
Bolton: oh pls no vege stuff this time. beef!
Maggie: here's your idea Pip. Beef
Pip: cant do beef. chicken?
Beal: if bolt kindly accepts
Bolton: kindly accepted
Maggie: how about Indian way?
Bolton: sounds cool to me
Pip: oh yeah why dont you cook
Bolton: im a man of many talents cooking not 1 of them
Beal: I know what you saying
Maggie: I wouldnt let you into kitchen but at least your not choosy
Pip: cant say that about bolt
Bolton: I luv everything you cook darling. but the soya stuff last time yuck
Pip: if you cant do things, dont criticize. 
Maggie: ah-men
Pip: anyways thx for the idea iguess will do some chicken massala or whatucallit
Maggie: got a couple of recipes so I can send over
Pip: oh thx 
Maggie: no probl. once me once you
Bolton: ill tell you if that was good :)
Beal: it must be good bolt, must be"
13828905-1,"Chloe: Hi Liam! Guess what? I passed the trigonometry test! 85% :)
Chloe: Ur a math genius!
Liam: Who's the boss!? Congrats!
Liam: U deserved it, u worked so hard. :)
Chloe: Thanks :) But I couldn't have done it without u!
Liam: I knew u would get the hang of it once u understood the basics.
Chloe: Ur just a great teacher! Really.
Chloe: I mean everything became crystal clear after the 1st lesson with u.
Liam: I'm happy I could help.
Liam: But without ur determination & mathematical intuition my help wouldn't have sufficed.
Chloe: I couldn't grasp anything in class.
Chloe: Mr. Anderson made me so nervous, he was a complete blocking point. 
Chloe: It's like my mind turned off when he called me to the board.
Liam: I know what u mean. He wasn't my favourite prof. either.
Chloe: The teacher makes such a difference!
Liam: That's true.
Chloe: I'm so happy I have that behind me now.
Chloe: But this small success is definitely not changing my mind about math. I'm definitely heading towards humanities.
Liam: I get ur point. U really need to be passionate about what u choose 2 study at uni.
Liam: There's no point in torturing urself. I mean those are meant 2 be the best years of your life!
Chloe: Exactly, I'm celebrating this weekend!
Liam: Awesome, u finally deserve a break after all that studying :)"
13682127-1,"Fred: hey mate! I have to tell you something! We’re having a baby
Mark: shut the front door!
Fred: yeah, it’s official. We’ve already told our parents 
Mark: shit! are you being serious?
Fred: soon everyone is gonna know so wanted to tell my best mate first
Mark: yeah. So how did you feel like when you found out?
Fred: to tell you the truth i felt fear and anxiety
Mark: i bet mate i bet
Fred: but after a couple of weeks it just became all good and basically i can’t wait for our baby to arrive 
Mark: really? just took you a couple of weeks?!
Fred: yeah, you know this is what we wanted just didn’t realise it’s gonna be so quick
Mark: i see. Your whole life is gonna change mate!
Fred: i know
Mark: it’s a huge commitment! I mean i am not ready for it i’m too selfish
Fred: they say it’s all worth it! Besides we’ve got support from our families
Mark: you gonna need lots of support 
Fred: i’m gonna stay positive 
Mark: yeah, just don’t come to me complaining about your new shitty life! Ha ha! 
Fred: good to know you’re happy for us!
Mark: No offence mate! So when’s the baby due?
Fred: in about 5 months
Mark: sorry! I’m really happy for you just don’t want to lose my best mate i guess"
13828247,"Larry: Hey, what did you write for the conclusion of your english essay?
Diana: The one on the Pygmalian?
Larry: yeah
Diana: haven't started it yet.
Larry: ok. what about the hemingway essay?
Diana: er, i think i wrote something along the lines of: ""Throughout the book, it can be observed how the lost generation struggles to overcome their experience with the war"" 
Diana: then i listed a couple of examples
Diana: and THEN i compared those characters to Robert Cohn
Larry: not bad :)
Diana: then I think i ended it with: 
Diana: ""However, in the last few lines of the book, we can see a change in Jake Barnes, the narrator of the book. This is especially noticeable in when Lady Brett says: ""... we could have had such a damn good time together."" This quote suggests that Lady Brett is still focused on the events of the past, which prevents her from persuing happiness. Jake, on the other hand, replies ""Yes, isn't it pretty to think so?"" - a quote which suggests that he has accepted his past and is now looking towards the future.
Diana: It still needs a little polishing though :)
Larry: Has anyone ever told you that you're really good at this kind of thing? :)
Diana: I just pay attention and take notes. Sparknotes help ;)
Larry: yeah, i do too - it's just i can't seem write essays that well :(
Diana: Not true! You beat me on the history essay, remember? :)
Larry: thank Diana :)
Diana: Speaking of history, what was the homework? I arrived late and she had already wiped it off the board.
Larry: one sec 
Larry: We could chose between: ""Compare and contrast the reasons for, the impact of, and foreign involvement in two of the following: the Russian Civil War, the Spanish Civil War and the Chinese civil war""
Larry: And ""To what extent was the League of Nations failure to maintain peace in the inter-war period due to its inherent weaknesses?
Diana: which one are you gonna write about?
Larry: Probably the civil war one 
Diana: good call! We've only just finished covering it in class! :)
Larry: that and I've been watching the avengers civil war recently ;)
Diana: isn't that the one with spidey?
Larry: Yeah, tom holland's great! :D
Diana: i find it funny how they're worried about him revealing spoilers :D
Larry: XD"
13716262-1,"Scarlett: guys, I'm organising a meeting about politics in Central Europe at the ASEEES conference.
Madison: Nice!
Carter: do you need help?
Scarlett: Exactly, I'm looking for some panellists, people with names and knowledge about the topic
Carter: I will ask Pieter Judson, he's very popular now
Scarlett: The historian?
Carter: yes, it's him, he teaches in Florence, Italy now
Scarlett: This would be perfect, he is quite famous now
Madison: oh yes, I've read recently his book about the Habsburg Empire, his claims are fascinating 
Carter: they are, and it's so well written!
Madison: yes, very readable, not academic at all, like a good novel
Scarlett: Could you summarise his claims shortly? I need to know what direction this is going to be able to create a coherent panel. 
Carter: So i would just call it very anti-nationalist. He doesn't believe in nation states and presents the Habsburg Empire as a kind of a predecessor of the EU.
Scarlett: which is not a good prediction for the EU
Carter: not necessarily, Judson suggests that the Habsburg Empire didn't have to collapse as it has been presented so far
Scarlett: by the national historiographies of the successor states?
Carter: Yes, they present the empire as a ""prison of nations"" that had to fall and had been collapsing for a while.
Carter: Judson argues that it was not the case. It is a narrative created post factum 
Scarlett: ok, this sounds fascinating.
Madison: I think you will find a lot of scholars ready to discuss with him
Carter: Sure, and it can be one of the best panels at the conference, easily
Scarlett: Great! So will you talk to him? I have some funding of course to pay for the flights etc.
Carter: Perfect! I will talk to him and let you know
Scarlett: Thanks a lot girls!"
13729875,"Tina: hey!
Josh: yo! Sup??
Tina: I'm fine, how are you?
Josh: never been better ;)
Tina: so good to hear that! What are you up to these days?
Josh: mostly working, but I can't complain, I'm a skiing instructor in Switzerland!
Tina: Wow!
Josh: yes, I know! I love my job
Tina: I'm truly impressed, do you enjoy freezing outside as well? lol
Josh: hahha you know, when you teach you are so busy you don't think of the cold
Tina: yeah, I can imagine ;)
Josh: what are you currently doing?
Tina: I work in a corporation ... silly
Josh: why silly, do you like it?
Tina: well, you know, there's the money, which is good, and then there is the boredom and repetition
Josh: ah I get that ... why don't you look for something more ... fun? 
Tina: I don't know ... I guess I'm not as adventurous as you!
Josh: don't be silly! You're the craziest person I know 
Tina: Why would you say so???
Josh: I can prove it! How about you join me in two weeks for the weekend, and we go skiing in the high mountains?
Tina: you got me!! Let me check flights!
Josh: See! I told you!! ;) "
13829464-1,"Lora: Hi, Michelle.
Michelle: Hi, Lora. Good to hear from you.
Lora: Yeah. I've been so busy at work recently.
Michelle: I know what you mean.
Lora: Fortunately, things slowed down a bit for me now.
Michelle: Good for you, Lora.
Michelle: You've been working too hard.
Lora: Probably. But it paid off.
Michelle: What do you mean?
Lora: Well, I got promoted.
Michelle: You did?
Lora: Yep. You're talking to Senior Account Manager.
Michelle: Congrats. Did you get a raise too?
Lora: I did. Not too much though:(
Lora: But what really counts, I will have much less work.
Michelle: How come?
Lora: I'll have fewer and larger clients. Basically, means working 9 to 5, five days a week.
Michelle: A big change for you, then:)
Lora: Exactly, we will meet much more often.
Michelle: Cool. How about this Saturday?
Lora: Can do=) Let's go shopping?
Michelle: Sound great. Pick me up in the morning.
Lora: Definitely be there!"
13681772,"Jake: Hello Mia, my flight for tomorrow was cancelled! Really annoyed because I wanted to be around when Pa gets his results.
Mia: Don't worry Jake. I'm going together with him to see his doc. We'll face whatever news together. Won't you be coming at all?
Jake: Will arrive 24 hours later - so on Wednesday. They've sort of postponed the flight.
Mia: What a hassle for you! Will anyone be fetching you from the airport?
Jake: Lawrie will.
Mia: Good. Cause neither Wolf nor me are available. As you know.
Jake: Yaeh. You'll be in hospital talking to this other doc. Hope for the best, prepare for the worst. But somehow I'm totally optimistic.
Mia: So am I!
Jake: So I'll see you and Pa after the medical appointment. Are you coming directly to his place?
Mia: I think so. He will certainly want to see you immediately.
Jake: Will you be staying for a meal? I can prepare something before you arrive.
Mia: That's nice of you but I think I'll just deliver him home and go back to my place at once. A bit of backlog in my work due to all this.
Jake: I see. But we have to get together soon. How about Thursday? Otherwise Friday?
Jake: I'll cook for the three of us then.
Mia: Or you cook and bring it together with Pa to my place?
Jake: Lovely! It's always so special to eat in your garden. Or we can have a BBQ?
Mia: Too much hassle. And Pa is on a diet, don't forget. And I'm vegetarian :)
Jake: Gosh! True! We'll talk about it. Now we have to get Pa thru' this medical thing. You have to! I had an impression talking to him yesterday that he prefers you to be present rather than me or Lawrie. Fair enough!
Mia: That's because we visited all those doctors together before. I simply have a good understanding of his condition. And I've also coordinated all his appointments. No worries - nothing personal.
Jake: So bon courage tomorrow! Hugs to you and Pa xxx
Mia: Thank you. xxx"
13829551,"Xavier: what scenario we will be doing next week?
Peter: not sure, we have at least 3 we can choose from
Peter: does it make a difference?
Xavier: not really but one of them should allow me to retire my char
Xavier: so I need to start thinking about what class to choose next
Peter: does your quest unlocks any new one?
Xavier: I think it does
Xavier: the ""saw"" one
Peter: that might be a good one for you
Xavier: not sure
Xavier: we need some firepower so unless it has crazy dps I'll need to choose something else
Peter: why not the berserker?
Xavier: that's the one I'm thinking about
Xavier: it might be tricky to keep him alive but I'm willing to give it a try
Peter: we still want to try all the classes
Peter: and you usually go for melee characters anyway
Peter: can't imagine a more melee character than the berserker
Xavier: maybe the brute
Xavier: but I already played that one
Xavier: so I guess this time it will be the berserker
Peter: we still need to retire your current character before that
Xavier: won't cry about it 
Xavier: the sunkeeper turned out to be pretty boring
Peter: it did help us with some of the scenarios
Xavier: sure but there was no excitement for me
Xavier: so now when I think about it we need to do the scenario that will allow me to retire!
Peter: sure we can always do that
Xavier: great! I will check the berserker deck and try to come up with a decent hand for next time"
13728936,"Justin: hey little sister, i've got some news for you
Brigette: I hope they're good news.
Justin: they are
Brigette: Well? Tell me!!
Justin: guess
Brigette: Mmmm, did you finally get rid of all those old records you've been hoarding for ages?
Justin: No! and those records are priceless, don't mock them
Brigette: Are you going on a big trip? Maybe something exotic, like Asia?
Justin: nope
Brigette: Come on! Just tell me.
Justin: you'll never guess
Brigette: Tell me.
Justin: I'M GETTING MARRIED!!!!!!!!!!!
Brigette: WHAT?!!?!??!?!!?
Justin: I'M GETTING MARRIED!!
Brigette: OMG! I'm so HAPPY for you!!!
Justin: thanks. i proposed to michaela yesterday and she said yes
Brigette: Wast it romantic?
Justin: it was, i took her to this fancy restaurant, we were all dressed up, and i got on my knee and asked her to marry me
Brigette: I'm surprised she said yes, cause you're such a dork.
Justin: stop, lol
Brigette: All kidding aside, congratulations. I love Michaela, she'll make a great addition to the family.
Justin: she's really happy too, she wanted to call you to give you the news, but i asked her to let me do it
Brigette: Thanks big brother. I'm really happy for you.
Justin: ok, gotta go, gonna call mom and dad
Brigette: You haven't told them!?!?!?!
Justin: no, i wanted to tell you first
Brigette: CALL THEM NOW!!!"
13716821,"Jessica: <file_photo>
Jessica: my newest babies
Priscilla: wooooooo there are so many things on that pic!!
Rose: nice, what brands are these?
Jessica: Le Mer, Kemon, Revlon, tolpa and many other
Priscilla: did you buy all of that?
Jessica: nope, I won it on facebook :D
Jessica: I couldn't believe it, but as you see sometimes it's possible to win something on the internet
Rose: jesus, i'm so jealous :'(
Jessica: don't worry, there are some things I won't use so I can share B-)
Priscilla: cool! I could even buy it from you.
Jessica: nooooo don't you dare
Jessica: If I got it for free then you will too
Rose: thank you so much, you're the best <3 which stuff exactly you won't be using?
Jessica: a highligher from Revlon cause it's too orange for me, the polish from O.P.I. cause I don't like the colour and mascara from avon
Rose: Priscilla, do you mind if I take the polish? cause I've already got my favourite mascara and this highlighter for me is also too oragne and too dark
Priscilla: no problem, I'd take the highlighter, for me it's perfect. thank you so much Jessica, really!!!
Jessica: no problem girls, I'm sure that if you were the ones to win something similar, you would share it with me
Rose: of course <3
Priscilla: no doubt about that!!!! thank you <3"
13680642,"Ronnie: Becs, dad tried calling you and you didn't pick up
Becky: him mom
Becky: yes, so sorry, left my phone on silent and forgot to switch it back on
Ronnie: as per usual. are you coming home for Christmas?
Becky: wow, don't want to disappoint you guys
Becky: i would really love to but i'm still not sure if i will have to work on Christmas Day
Ronnie: you must not be serious
Becky: no joke, ma. i would have to go for like 4 hours but still
Becky: so hoping they decide to keep the store closed
Ronnie: but even if you would have to come
Ronnie: you can come with aunt Fiona on 26th
Ronnie: and hopefully stay until the new year's
Becky: it's like you either have to work on the christmas day or new year's
Becky: there's like a list and stuff and we all have to figure it out together
Becky: who stays and who goes in
Becky: so i'd rather work on 25th than have to go back here before new year's eve
Becky: and get up at 6am on new year's day hahah
Ronnie: i understand but it's still quite perplexing to me
Ronnie: i don't remember having to work on christmas day when I was your age
Becky: well it was way different back then i guess
Ronnie: money-hungry people there you have
Ronnie: work till you're dead
Becky: it's not that bad mum :)
Becky: i've grown quite fond of my complementary gym membership :)
Ronnie: oh yes, that is nice :)"
13830134,"Robert: A new place opened down the street, have you seen it?
Jessica: You mean the restaurant?
Robert: Yeah, it's Italian, isn't it?
Jessica: I've been there last week, just when it opened
Robert: Is it any good?
Jessica: Honestly? I think it was awful really
Robert: That bad? but they serve pizza
Jessica: Their problem is that they serve everything. They have pizza and kebab and some Thai and Chinese
Robert: Hm, it does sound weird. I just saw that they have pizza
Jessica: Probably the owners couldn't agree on the cuisine. I don't know, but the result is awful
Jessica: I went there with Mary and basically nothing was good. I had a pepperoni pizza and a drink, she ordered something Thai, I don't know what it was, but she said it was terrible
Robert: Eh, I was hoping that maybe we have a decent restaurant nearby, at last!
Jessica: Don't you like La Toscana?
Robert: I do, but it's just one restaurant in the neighbourhood. I love pizza but not that much
Jessica: Ok, I get it. I don't mind as for me Italian cuisine is the best cuisine in the world ;)
Robert: It's great, but it's quite surprising that there's no Chinese or Vietnamese nearby
Jessica: You sure? I think Greg was telling me he's ordering his favourite nems and he doesn't live that far away from us
Robert: Interesting... I need to talk to him then, I googled for restaurants with delivery but nothing came up
Jessica: Maybe they don't have a website? Or didn't pay Google to advertise them? I don't know how it works
Robert: Hm, maybe, thanks Jess! I was really close to inviting Gemma to that new place
Jessica: For a date? Oh my, that'd have been disaster"
13681286,"Magda: So what's up? Are they marching peacefully?
Piotr: From what I heard, yea :P
Magda: Are you going to that party through the city center?
Piotr: I don't know yet, I have to agree with a friend
Magda: Aha
Piotr: But I think we will go around anyway
Magda: That is good
Piotr: And what did they say on the news? Are they fighting with the police already?
Magda: There were no excesses for now, they only burned a few flags
Piotr: Cool. It can't be a Polish party without a few burnt flags :)
Magda: For me patriotism is an overused word. Instead of whatever this march cost, they could have built some library or a public object...
Piotr: Why have a library when you can have people marching the street and having fun
Magda: It is so embarrassing. But it is the same, every year
Piotr: Adults participating I can even understand, but young people or families with children? It makes no sense
Magda: It is basically asking for something to happen to them
Piotr: I don't think anything will ""happen"", but it is brainwashing since young age...
Magda: Supposedly Antifa also had a march. What a circus
Piotr: People are bored and stupid
Magda: I can't wait for this day to end. I always get upset
Piotr: That is why I don't read the news for a few days before and after :)"
13730028,"Jean: I wanted to apologise for yesterday
Joan: why?
Jean: I think it was inappropriate 
Joan: I don't understand
Jean: I should respect you have a boyfriend 
Joan: But nothing really happened 
Jean: you think so?
Joan: of course
Jean: so I'm confused
Joan: we just had a sincere talk
Jean: I was very sincere, but I still don't know what you think about us
Joan: I don't think anything, I try not to think
Jean: why? 
Joan: it's overwhelming, really
Jean: But at some point you have to decide
Joan: Do I?
Jean: otherwise the life will decide for you
Joan: so maybe it will be a better decision than my own
Jean: can't you be decisive once at least?
Joan: I was actually too many times, and you disappointed me
Joan: I won't risk anymore
Jean: it's heartbreaking
Joan: I was broken-hearted as well
Jean: I'm sorry
Joan: don't be"
13829098,"Kate: hi! Have you seen the apartment?
Karen: yes... <3 
Karen: it's freaking awesome.
Karen: <file_gif>
Kate: are you buying then???
Karen: it's not that simple, Kate.
Kate: Why is that?
Karen: We will need to get a mortgage and it's difficult, we know nothing about it.
Kate: maybe you should consult Nick?
Karen: you think he'd help us?
Kate: sure he would!!
Karen: okey, maybe it's not su h a bad idea after all...
Kate: no one knows more about mortgages than a person who sells them, lol!
Karen: Yeah :D
Karen: how about your job?
Karen: did you start sending out resumes?
Kate: Not yet, I've already updated my CV though.
Karen: I think you'll find a new job no problem 
Kate: thanks, I hope it's true...
Karen: keeping my fingers gers crossed, sweetie! "
13727966,"Flora: too hot for the beach... see you tomorrow
Granny: the same for us, even inside
Flora: i'm in transit in Amsterdam, i'm leaving in one hour. I hope everything's ok with your team
Granny: don't worry. They're under control
Flora: are they still getting along well?
Granny:  yes it's wonderful
Flora: fine. i should be boarding in a minute
Granny: i'm waiting at the riding stabble. have a safe journey
Flora: thanks
Flora: just landing... yes
Granny:  we're back home, boys are happy and smelly... i'm afraid that their clothes won't be ready for tomorrow morning
Flora: don't worry, i'll put the all  in the washing  machine
Granny: we're leaving with a ton of luggages
Flora: have a safe journey. Call me when you make a stop
Granny: sorry i did'nt call before, but we just arrived to Franz. Nice weather 
Flora: Ok ,say  hello for me
Granny: no wifi since yesterday, i'd just get our message... it's a bit late now, i'll call you in the  morning
Granny: Franz gave me some veggies from his garden...
Flora: lol.. do you still have room in our car?
Granny: yes, he  also gave me the old wake board
Flora: ohh no!!!
Granny: boys  are so happy i could'nt refuse
Flora: ok, but now you drive without any stop, i don't want anything else
Granny: don' t worry, i'll leave in one hour . We should arrive for lunch
Flora: Nice, lunch'll be ready. If it's closed, i should be swinning
Granny: enjoy"
13829714,"Ellen: Good morning, Glen!
Glen: Hi Ellen, what's up?
Ellen: I just wanted to check with you some details of our schedule before I leave the hotel
Glen: No problem, how can I help you? :-)
Ellen: Is the meeting place for the morning briefing up to date in the agenda you sent out yesterday?
Glen: I think it is, but let me double check it for you.
Ellen: Thank you.
Glen: Ellen, you are right - I am so sorry for the mistake.
Ellen: This is a relief, because I always get lost in London and I know where your office is.
Glen: Yes, indeed, we are meeting at 8:30 am in the hall of our company building.
Ellen: Okay, noted. I also wanted to confirm that the dinner is paid for by the company.
Glen: Yes, it is.
Ellen: Drinks included?
Glen: Yes, we managed even to provide an open bar deal for our guests :-)
Ellen: Wow! This is going to be quite a party then.
Glen: We certainly hope so. Rumour has it that some very important deals might come up that evening.
Ellen: I've heard a thing or two myself, too.
Glen: Let's talk about it tomorrow, then. Do you have any more questions?
Ellen: I don't think so, no, for now I am good.
Glen: Perfect, see you soon."
13821135,"Marianne: have you girls seen the news?
Jane: nope
Jane: what is it?
Marianne: a guy was hit by a car, just in front of my block :/
Jane: really....oh shit
Mandy: I've heard of it....it's really awful
Marianne: I've seen all of that and now i know it for sure...i'm emotional to the pain.
Jane: well, i know it may seem awful, but it happens...really
Jane: people die everyday
Jane: don't get me wrong, but we should focus on ourselves more and just learn from such situations... just be more careful
Mandy: yeah, i agree...but on the other hand it's difficult not to react...
Jane: yeah, i get it, i was also emotional about that but what can we get by doing so actually? depression? anxiety? do i have to give more examples?
Mandy: no you don't
Mandy: you're right, let's change the subject
Mandy: are we meeting today?
Marianne: yep, i'm in. our pub, 8pm?
Jane: sounds cool, but how about 9? i'm having some classes at 7.30
Mandy: that's ok
Marianne: yeah for me as well 
Jane: cool, we're in touch then"
13682166,"Jennifer: How long are we going to stay in Maldives? I have to apply for a leave.
Brad: 5 of December till 5 of January 
Jennifer: ok, I am soooo excited!
Brad: Me too. It's gonna be AMAZING
Jennifer: Do you want to stay only in Thailand or visit also other countries?
Brad: We will see, we can do whatever we want, that's the best part.
Jennifer: I've just talked to a colleague, she told me that Laos is amazing. 
Brad: Is it?
Jennifer: She was astonished by the nature, some cool waterfalls and amazing vegetation.
Brad: So we can also go to Laos.
Jennifer: But it's also a bit dangerous, there are apparently some land mines there.
Brad: LOL, a paradise indeed.
Jennifer: I'll google it first. You can as well.
Brad: I will, I don't really want to pay with my legs for seeing a waterfall.
Jennifer: Hahah.
Brad: ;) When are you home?
Jennifer: After 6.30 I think, depends on traffic.
Brad: I will cook something.
Jennifer: How nice of you! I am very hungry already.
Brad: :*"
13680886-1,"Patricia: Hey Joanne. What are you up to?
Joanne: I'm just watching some television.
Patricia: I'm so bored. I don't know what I'm going to do today and it is only ten in the morning .__.
Joanne: Me too. Do you think we are boring people?
Patricia: I don't think we are boring. It's just that we don't have a lot of hobbies I guess.
Joanne: You may have a point there. What do you think we should do as a hobby?
Patricia: That all depends on what you like to do. For example, I like to doodle on the notepad, so I'm thinking about doing some real drawings.
Joanne: Well I like to play the piano. I think that's like one of my favourite things to do.
Patricia: Yeah. That can be a great hobby! And that's also a very good skill, I love piano.
Joanne: It just relaxes me and I can play for hours and hours. 
Patricia: You have to play for me! I didn't know about that.
Joanne: It's like my own little secret :p
Patricia: You have one of those big classic pianos?
Joanne: Ahaha no x) I have an electric keyboard. Those are very expensive, plus I can plug in my headphones on mine and I won't make a lot of noise.
Patricia: Don't wanna disturb the neighbours :p
Joanne: More like disturbing my parents xD
Patricia: They don't like you playing piano?
Joanne: Oh no, they love it and support me. But it can be quite annoying sometimes to hear someone practice ahah
Patricia: I get it :p Well you wanna go somewhere or do something?
Joanne: Well if you want you can come over and I can set up the piano to play for you :D
Patricia: Say no more, I'm on my way!"
13728221,"Ava: Hey, have you started shopping for xmas yet?
Isabella: Hey! Ah! No! I have been so busy lately I don't even have the time to think about it.
Ava: Yeah, I feel ya. This year, I want to get everyone really nice gifts.
Isabella: Ha, well don't we all.
Ava: Yeah, but something that is actually really thoughtful and useful.
Isabella: Mmm, yeah yeah, sometimes I feel like I'm just buying someone unnecessary crap just because I'm obligated to get em a gift. 
Ava:  Exactly, and I don't really want to do that.
Isabella: Ha, well then good luck with that.
Ava: Well, I just thought, everyone always has things that they would need
Isabella: I dunno, I think my mom has absolutely everything she could ever need.
Ava: So then maybe with people that have everything, or so you think they do, you make them something yourself, get creative, ya know?
Isabella: THAT IS SO MUCH WORK
Ava: ha, well yeah, who would have thought gifts should be thoughtful
Isabella: mm no I feel you, I hate going to the mall
Ava: especially now during the holiday season
Isabella: my solution for that: ONLINE SHOPPING 
Ava: yeah, that can be better instead of walking around a million stores, but I don't really like online shopping either 
Isabella: How come?
Ava: Because I like to see what I'm buying, and you just never know what something will actually be like in real life
Isabella: Yeah, that could be the problem with clothes, but usually other stuff seems fine for me
Ava: Yeah, I guess it just depends. But anyway, I'm writing because I wanted to ask you if there was anything specific you'd like this year. I don't want to buy you something random that you don't need. So let me know if there is anything specific you need and I would be really excited to get it for you.
Isabella: Haha there will be no surprise then! But no, I feel ya, that's really thoughtful. Yeah, I will let you know for sure. 
Ava: Thanks a lot!"
13730851,"Ross: Hey guys, do you want to order the college team kits?
Martin: Yeah sure. Actually I've been meaning to ask you about it.
Ross: What about you Paul?
Paul: Only if I like the design.
Ross: It's all black with the a bit of red lining on it.
Paul: Are you kiddin'? Just like AC Milan's 2014 kit?
Ross: That was the idea.
Paul: Cool.
Martin: I still want to see it. Do you have a photo?
Ross: Yes I have it in my phone.
Paul: I don't need to see it anymore. Just fill my form Martin.
Martin: Okay yeah that does look cool.
Ross: Yeah I know.
Martin: Oh hey what about the sizes?
Ross: I have the complete size chart.
Martin: Send me the chart and the link to the form.
Ross: Sure.
Paul: Don't forget to fill mine Martin.
Martin: I'm your room mate not your mom. -_-
Paul: What are room mates for?
Martin: Whatever dude, don't worry I'll fill in for you too.
Paul: Cool, thanks."
13818582,"Averi: We need need a plan for this weekend :/
Rylen: Yeah 
Averi: What’s your go to restaurant when you want to eat out but can’t decide where to go?
Rylen: I usually dont go out 
Averi: What do you do then?
Rylen: Mostly I order food at home 
Averi: What should we do at this weekend
Rylen: Just come to place, we will decide it later
Averi: We should plan it now
Rylen: My mother is a good cook, maybe she can cook something for us
Averi: Sounds good
Rylen: Done?
Averi: Yeah, we should help her out to make food
Rylen: We would have to
Averi: I will bring the vegetables and all other things required
Rylen: OKe
Averi: Have you talked to Dixie yet?
Rylen: Why?
Averi: She was asking about you
Rylen: K i would call her in a while "
13828721,"Joseph: ok calling
Joseph: the customer support
Joseph: I was supposed to get through in 2 minutes
Joseph: 4 minutes ago
Stacy:  good luck
Joseph: they put me on hold
Joseph: with a horrible song
Joseph: aaaarghh
Stacy: remember to prepare the parcel number
Joseph: yeah got it ready
Joseph: the tracking site says it will be waiting for 10 days in the warehouse
Joseph: 40km from here
Joseph: ahahaha
Stacy: wtf
Stacy: ask for the driver’s mobile
Joseph: yeah going to
Joseph: ok I talked to a lady
Joseph: surprising, she wasn’t like a student but a real grown-up
Stacy: what did she say?
Joseph: she gave me the prick’s number
Joseph: I’m calling him
Stacy: and?
Joseph: ok he said he’s gonna leave it at the parcel shop
Joseph: I guess I sounded harsh
Joseph: he wanted to come again in the evening :D
Stacy:  grats;D
Joseph: <file_gif>
Joseph: I guess I’ll go in the evening with the boys
Joseph: if not, then probably tomorrow in the morning"
13715912,"Larissa: Hi everybody!
Larissa: How about a film show today? Evenings R terribly long now and there's actually not much to do
Harold: Goddamn winter
Harold: I'm in, but hope to see a movie with a beautiful summer setting
Edward: Me too, but I don't actually care 'bout the movie, I just need some company to drink a few beers with
Harold: You have my back, Eddy
Edward: Awesome, you've always been there for me bro :D
Harold: That's what friends R 4 :)
Larissa: I can have one hop too boys, but that's it :)
Harold: Suuure Laris, sure :D
Edward: Yeah, you always say that and we know how it ends
Larissa: Not this time gentlemen
Larissa: Hey girls? Can you reply?
Larissa: I need some of you to bring a little balance to the team
Edward: Girls are busy doing nothing, don't harass them
Janet: Very funny, Ed...
Edward: Oh Hello Dear Janet! So nice to hear from you
Janet: Which is more than I can say for you...
Edward: Feisty as always and that's why I like you :)
Janet: Sure, whatever.
Janet: I can come over but need to know what time exactly
Larissa: It's up to you, I'm home already so feel free to come even now
Janet: No no, I must do the shopping and take the dog for a walk first...
Larissa: Sure, take your time then. I guess we're going to watch a few films
Janet: Ok
Martina: Can I come too?
Larissa: Crazy question. You can't. You must!
Martina: Nice :) I'll be there in an hour
Larissa: Awesome. See ya all at my place then :)"
13681217,"Konrad: Hi Tom
Tom: Hi, how are you?
Konrad: Good thanks and you?
Tom: Very tired I haven’t  packed my suitcase yet
Konrad: Unlucky :// But u have still a little bit of time before departuring to Poland 😊
Konrad: So I will tell you something about me and my brother Wojtek.
Tom: Yeah, sure 😊
Konrad: Actually I’m a triplet so I have 2 brothers – Wojtek and Piotrek. 
Konrad: I guess that we will try to make these names easier to pronounce:D
Tom: would be great :P
Konrad: We are 16 years old and we all are interested in volleyball and computer games. Despite all this things I also like learning other languages (especially english and spanish)
Konrad: I also like dancing. 
Konrad: Now it’s your turn 😊
Tom: I’m Tom, as I’m sure you can already tell, I’m 17. I enjoy listening to music, talking to friends on Snapchat and computer games also.
Konrad: Cool! What kind of music are you listening to?
Tom: Irish country music or pop music.
Konrad: I don’t know Irish music well but I also listen to pop music.
Tom: That's great! 
Konrad: And which game do you enjoy to play in?
Tom: Grand theft auto and farming simulator, sometimes fortnite but I’m not goog at fortnite
Konrad: My brother has played fortnite for sometime too but now we are kinda League of Legends.
Tom: I’ve never heard of that."
