id,dialogue,summary
13828368,"Adam: About the wedding, Mom.
Mom: What about it?
Adam: Well, we appreciate what you and Dad are doing.
Mom: But?
Adam: But we'd rather have a modest reception.
Mom: I think we spoke about it.
Adam: We did.
Adam: But yesterday me and Marlene talked about it again.
Mom: Let me guess, she turned you against us again?
Adam: Mom, don't say that!
Adam: We both think inviting 200 guests whom we barely know is a bit overdone.
Mom: We've got to invite family.
Mom: Anyway, me and Dad will pay everything.
Adam: But, couldn't you just give us the money?
Mom: What will you spend it for?
Adam: Me and Marlene came up with this plan.
Mom: What plan?
Adam: We want to travel. Like around the world.
Mom: What? We need to talk. Be here tonight. 
Adam: All right, Mom. We'll come.",Adam and Marlene don't want a big reception. Mom wants to invite 200 guests and pay for everything. Adam and Marlene prefer to travel. They will come to Mom tonight to talk. 
13680500,"Mark: Hi Hun :*
Jackie: Hi yourself :* sleep well?
Mark: Yeah. So good I’m running late for work.
Jackie: Sorry to hear that. 
Mark: Doesn’t matter. You got time tonight?
Jackie: For you, always :*
Mark: Great! Can you walk my dog?
Jackie: Say what?!
Mark: just kidding! Don’t get so uptight.
Jackie: So, what did you have in mind?
Mark: Dinner, movies. You know. The usual. 
Jackie: Your place or mine?
Mark: Mine, obviously ;)
Jackie: You’re so sweet <3
Mark: So, what do you want for dinner?
Jackie: I’m in a mood for... surprise me :P
Mark: How about Greek?
Jackie: No.
Mark: Oh, I thought you liked Greek.
Jackie: I do, but not 4 nights in a row.
Mark: Point taken. Thai?
Jackie: Sounds more like it :)
Mark: I’ll look something up at work. Could you do the groceries?
Jackie: Sure. Just tell me what to buy. What time do you finish?
Mark: Around 5 p.m.
Jackie: Well, I’m supposed to finish at 4:30, so maybe let’s meet at the store?
Mark: Sounds like a plan!
Jackie: See you there?
Mark: Sure. See you then Hun :*
Jackie: Bye :*",Mark and Jackie will meet tonight for dinner and movies at Mark's place. They will go to grocery store together and Mark will make Thai food later.
13828395,"Jennifer: Dear Celia! How are you doing?
Jennifer: The afternoon with the Collins was very pleasant, nice folks, but we missed you.
Jennifer: But I appreciate your consideration for Peter.
Celia: My dear Jenny! It turns out that my decision not to come, though I wanted so much to see you again and Peter and the Collins, was right. Yesterday it all developed into a full bore cold. Sh.....
Celia: All symptoms like in a text book.
Celia: Luckily it's contagious only on the first 2, 3 days, so when we meet next week it should be alright.
Celia: Thanks for asking! Somehow for all of us Peter comes first now.
Jennifer: That's too bad. Poor you...
Jennifer: I'll be driving to FR, do you want me to bring you sth? It's on my way.
Celia: Thank you dear! I was at the pharmacy yesterday and had done my shopping the day before.
Celia: You'd better still stay away from me in case I'm still contagious
Jennifer: Right. So I'll only leave a basket on your terrace. Are you in bed?
Celia: Goodness me - not! Actually working at the desk. A long overdue commission.
Jennifer: OK I won't disturb you.
Celia: What basket??
Jennifer: If you can work it can't be that bad.
Jennifer: Maria brought plenty of cookies and I still had my linzertorte, so we're glutted with cakes and you surely have none.
Celia: But you gave me two bags of almond snaps! 
Celia: I'm so happy I've lost some weight in Mexico.
Jennifer: They keep forever! Why don't you share them with William? All men love linzertorte.
Celia: True enough. Gustav did!","Celia couldn't make it to the afternoon with the Collins and Jennifer as she is ill. She's working, but doesn't want to meet with Jennifer as it might be contagious. Jennifer will leave a basket with cookies on Celia's terrace. "
13729017,"Georgia: are you ready for hotel hunting? We need to book something finally for Lisbon
Juliette: sure we can go on, show me what you found
Georgia: <file_photo>
Juliette: nah... it looks like an old lady's room lol
Georgia: <file_photo>
Juliette: that's better... but the bed doesn't look very comfortable
Georgia: i kind of like it and it's really close to the city center
Juliette: show me the others please
Georgia: <file_photo>
Juliette: nah... this one sucks too, look at those horrible curtains 
Georgia: aff Julie you are such a princess
Juliette: i just want to be comfortable
Georgia: come on, stop whining you know we are on a budget
Juliette: well hopefully we can find something that's decent right?
Georgia: i did show you decent but you want a Marriott or something :/
Juliette: ok ok don't get angry
Georgia: we need to decide today, the longer we wait the higher the prices get 
Juliette: ok how about we get the second one then?
Georgia: ok give me a second
Juliette: sure
Georgia: affff someone already booked it :/
Juliette: oh my god... that's bullshit
Georgia: whatever, can we just go with the third one? it looks nice overall and maybe they changed the curtains already
Juliette: ok, fine with me
Georgia: done - booked :)
Juliette: perfect!!! can't wait to go!!!
Georgia: I know :D we will have the best time
Juliette: time of our lives <3 !","Georgia and Juliette are looking for a hotel in Lisbon. Juliette dislikes Georgia's choices. Juliette and Georgia decide on the second option presented by Georgia, but it has already been booked. Finally Georgia books the third hotel. "
13829420,"Jackie: Madison is pregnant
Jackie: but she doesn't wanna talk about it
Iggy: why
Jackie: I don't know why because she doesn't wanna talk about it
Iggy: ok
Jackie: I wanted to prepare you for it because people get super excited and ask lots of questions
Jackie: and she looked way more anxious than excited
Iggy: she's probably worrying about it
Iggy: she's taking every commitment really seriously
Jackie: it could be money problems or relationship problems
Iggy: or maybe she wants an abortion
Jackie: it could be all of the above
Iggy: but you know what?
Iggy: once my friend was pregnant and I couldn't bring myself to be happy about it
Jackie: why?
Iggy: I felt they were immature and I couldn't picture this couple as parents
Jackie: I felt similar way on Patricia's wedding
Iggy: Patricia Stevens?
Jackie: yes
Iggy: so we're talking about the same person
Jackie: what a coincidence
Jackie: so she's pregnant?
Iggy: she thought she was
Jackie: damn...",Madison is pregnant but she doesn't want to talk about it. Patricia Stevens got married and she thought she was pregnant. 
13819648,"Marla: <file_photo>
Marla: look what I found under my bed
Kiki: lol
Tamara: is that someone's underwear?
Marla: it certainly isn't mine, my ass is big but it isn't huge
Kiki: it looks like male underwear
Tamara: not necessarily, maybe some butch had fun in your room while you were gone
Marla: ok but how can you leave your underwear after hooking up? wtf is wrong with people
Kiki: she or he could be too wasted to notice
Tamara: or maybe someone put their pants there to piss you off
Marla: that makes no sense
Marla: it's so fucking childish
Kiki: if it's childish then it must have been your sister's idea
Marla: she's 13, she doesn't have underwear that isn't pink
Tamara: maybe it belonged to one of your exes?
Kiki: she would have recognized it
Marla: lol we're doing total CSI investigation on one pair of boxers :D
Kiki: <file_gif>
Tamara: lol
Tamara: I think your sister convinced someone to put their underwear in your room as a dare
Marla: sounds legit
Kiki: Tamara, you just cracked the case!
Tamara: <file_gif>
Tamara: always happy to help",Marla found a pair of boxers under her bed.
13727903,"Poppy: I literally cannot think any more today!
Alice: Yeah, I'm in the same shape. What a long day!
Poppy: Lunch went by in a flash because I had errands, which makes the day so slow!
Alice: I didn't get lunch, so that's even worse!
Poppy: Oh, poor you! Aren't you starving?
Alice: I'll live. Only three more hours!
Poppy: LOL! Not that you're counting...
Alice: Damn straight I'm counting! LOL!
Poppy: Well, I'm def going for drinks after work. Want to join?
Alice: Who else is there?
Poppy: Nobody yet but I was going to put the word out.
Alice: Sure, sounds fun. I'll invite some people up here if that's okay?
Poppy: Oh, got your eye on anyone?
Alice: Fred!
Poppy: Fred? Really?
Alice: Sure, why not? He's single, my age and not bad looking.
Poppy: He's a dork!
Alice: But a cute one!
Poppy: If you say so. Not my type!
Alice: That's a relief!
Poppy: He's all yours!
Alice: Good. So I'll invite him and a bunch of others. See you at Nick's?
Poppy: Perfect. About 5:30.
Alice: Great!
Poppy: Can't wait! So ready for a beer!
Alice: GnT for me!","Poppy and Alice are meeting for drinks after work at Nick's at 5:30. Alice fancies Fred, she will invite him and a bunch of other coworkers."
13812788,"Amanda: guess what!
Chris: hey ;) ur pregnant!
Amanda: noo ;) but close enough! I'm so proud of myself! Remember I go to these dancing classes with Michael?
Chris: Yeah?
Amanda: So we went yesterday and the instructor needed a partner to show the steps we had so far
Chris: so there's only one guy teaching you? without a female partner?
Amanda: Well, this time he was alone, BUT THAT'S NOT THE POINT! Listen!
Chris: yeah, sorry :D tell me!
Amanda: So he needed a partner and noone really knew the steps like perfectly 
Amanda: and obviously noone wanted to be mocked 
Amanda: so I thought, aaaah fuck it :D
Chris: u volunteered? really? you??
Amanda: yeah! 
Chris: whooa! that's so great! #therapy #worthit :D
Amanda: yeah i know :D maybe one day i'll actually stop being so shy
Chris: that's definitely the first step! :D congrats! 
Amanda: tx ^_^
Chris: what dance was it?
Amanda: English waltz
Chris: isn't it, like, SO difficult?
Amanda: yeah it is! but everyone said I looked like a pro :D
Chris: Well done!! ",Amanda goes to dancing classes with Michael. She volunteered to show the English Waltz steps with the instructor yesterday. Amanda is shy and goes to therapy.
13680943,"Toby: Hi, when are you leaving?
Theo: on Friday.
Toby: Soon!
Theo: soonish
Toby: Where are you going? decided?
Theo: I was thinking about the Italian Alpes
Toby: where exactly? 
Theo: close to Torino I guess
Toby: Do you have a free seat in the car?
Theo: I think we still do
Toby: So maybe I would join you, just for the weekend.
Theo: That would be very nice!
Toby: And I would come back by train on Monday.
Theo: Is it worth it, the journey?
Toby: I haven't beed skiing for years, I really miss it
Theo: ok, but we want to depart before 7am, will you manage?
Toby: if you could pick my up, or at least come to my neighbourhood...
Theo: That's not a problem!
Toby: Great!
Theo: I'll write you later about all the details.",Theo's going to stay near Torino in the region of Italian Alpes. Toby wants to join the trip. Theo agrees and will pick Toby up on Friday at 7 am.
13680588,"Marta: Hi, I'm at the supermarket now to make some shopping for todays dinner. Do you have any wishes?
Nick: Hm I don't know. I haven't eat spaghetti in a while
Marta: Oh no, I've got spaghetti yesterday by Patric and the day before too.
Nick: Okay maybe some fish?
Marta: Yeah fish is great, I'll go and search for something
Nick: Text me what do you find.
Marta: Actually there is one small fish left and I don't think we will be full from it.
Nick: Let's make a lasagne
Marta: Do you know how much work that is?
Nick: No i don't know
Marta: It's a lot...
Nick: Maybe I could help you?
Marta: That's not a bad idea
Marta: Did you cook something yet?
Nick: No, but I can learn really fast :D
Marta: Okay, I'll buy the meat and sauce an let's do it
Nick: Should I look for a recipe in the Internet?
Marta: No need I did lasagne many times before
Nick: I can't wait ntil you teach me how to cook
Marta: I hope it will be eatable :D",Marta is grocery shopping for dinner. She and Nick will make lasagne.
13611651,"Aubray: Hi! What r u doing tomorrow?
Kate: Nothing special
Aubray: How about movie?
Kate: What kind of?
Aubray: something funny?
Kate: comedy you say.. is there anything worth watching?
Aubray: there's this new movie with SRK
Kate: please, don't say it's one of your Bollywood thing
Aubray: well, yes... but this one even you will like
Kate: How do you know? I realy can't stand all this singing and dancing
Aubray: Don't you find it a little bit funny? You can realy stop thinking for a while and just enjoy :D
Kate: yeah, cause watching 3h movie in a weird language is such a joy.
Aubray: oh please, I realy want to watch it!
Kate: u know I don't like that stuff
Aubray: pretty, pretty please? 4 the last time? If u tell me after that u r done with it I'll never ask again
Kate: 4 real?
Aubray: Yes, I swear
Kate: ok, I go, 4 the last time
Aubray: thank u tahnk u thank u :*
Kate: yeah, yeah. See u tomorrow","Aubray wants to watch Bollywood movie with Kate tomorrow. Kate doesn't like this type of movie. In the end, she agrees to join Aubray."
13821290,"Luigi: Geez, Mayweather totally destroyed McGregor! Did you watch gentlemen??
Lorenzo: I'm not very much into boxing, rather prefer MMA but the buzz about this fight made me watch it
Lorenzo: And yeah, the black guy seemed to be only defending himself for a few rounds but at the same time Conor lost much of his stamina
Pablo: Whatta hell are you two talking about??
Pablo: McGregor and boxing?? He's an mma warrior, those R 2 different worlds! Wtf
Pablo: And Mayweather?? He's fuckin 40, he's to fuckin old to fight!
Luigi: Hahaha Pablito :D
Luigi: You follow UFC events and you know mcgregor's a freak and likes to provoke people
Pablo: Aight but those R people from mma that he provokes, not from fuckin boxing!
Pablo: He's fuckin one unpredictable piece of bastard
Lorenzo: You better watch your mouth Pablo cause if Conor finds out what you're sayin, you'll be the next xD
Pablo: Sheit dudes, that's a fuckin nonsense
Pablo: But anyway... Mayweather won, you've said that. And McGregor? Was he sharp?
Luigi: He was, actually I was surprised cause he was fighting pretty well for 5 maybe 6 rounds
Luigi: Floyd had to keep his guard up and seemed to have little chances cuz the Irishman was attacking again an again
Luigi: But you know, Floyd is an old bird and all this time he was waiting for Conor to get tired and you know the rest :)
Pablo: Experience bitch, he beat 'The Notorious' thanks to his fuckin experience!
Luigi: No doubt about it, bro
Lorenzo: But you know, Mcgregor's never fought 10 rounds, in MMA 3 rounds is the limit
Pablo: True
Lorenzo: So what if they agreed for a rematch on the mma rules?? :)
Pablo: Duuuuuude
Pablo: Conor would destroy him, no doubt
Luigi: Who knows, maybe they've been planning two differnt fights, who knows :)
Pablo: Hope so, I'm goin to fuckin wait for the fight even if it would be at 4 am
Lorenzo: Good old Pablo... I love your temperament you son of a bitch
Pablo: Yeah, you're not the first bitch to say that
Luigi: Lol xD",Mayweather beat McGregor in a boxing match.
13717185,"Kyle: Who wants to go out for a drink?
Megan: No, sorry, I'm cleaning the house today.
Roseanne: You've always loved cleaning, haven't you? I remember how angry you used to get with your brother for leaving a mess in the kitchen.
Vince: Yeah, she'd always yell at me, even though I was the one in charge when our parents were away.
Kyle: I don't get why it matters so much whether I clean my flat once a week or once a month. No one died from a bit of dust.
Megan: Remind me to never stay at your place :P
Roseanne: I'm somewhere in between. My house is always a mess, but I hate it when it's dirty.
Vince: What's the difference?
Roseanne: I can't stand when there's dust, crumbs on the floor etc., so I clean regularly. But I love it when all my stuff just lies around. When I put everything back on shelves or into cabinets, I keep on getting mad that I have to look for it, get up and take it out, and generally lose so much time. I like to have everything within my reach.
Vince: There's no better wardrobe than the armchair, right? XD
Kyle: I prefer the floor. There's more space on it :D
Megan: Just reading this gives me the creeps.
Kyle: Fine, go back to cleaning, we'll think of you while sharing a beer :D
Roseanne: Hey, I never said I can come. My hubby's away this weekend, so I have no one to leave the kids with ;(
Vince: Take them to Megan's place, they can help her clean :D
Megan: You know what? I don't care. I can watch your kids, Roseanne. Just bring them over.
Roseanne: But are you serious or just mad at us?
Megan: No, I'm serious. I like your kids. And they're nice enough that if I ask them to do something, they actually do it :D
Roseanne: LOL, okay. Actually, I think that when I tell them to go and help aunt Meg with cleaning, they'll think it's fun.
Vince: And when you tell them to clean their own rooms, they say you're a monster? :D
Roseanne: Exactly. But Bill for example always cleans the windows at my parents house. They don't even need to ask anymore, he simply knows it's his job.
Kyle: Do they pay him? :P
Roseanne: Well, sometimes. But still I think he likes doing it. I don't know, maybe it's because no one checks if he did it well, he's just left alone to do his thing, so he feels like a man in the house in a way?
Megan: Tell them I can pay with cookies if they help me.
Roseanne: The famous chocolate cookies?
Megan: Why not? I'm feeling generous today :D
Roseanne: Guys, I think I'm gonna change my mind about that beer. Meg, would you accept one more helper? :D
Megan: You're always welcome! But sorry boys, it's going to be a “girls only” event (except for little Billy). Otherwise my house will never get cleaned today :D","Roseanne wanted to go out for a beer with Kyle and Vince, and leave her kids with Megan.  Megan will clean the house and give Roseanne's kids her famous chocolate cookies if they help, what made Roseanne change her mind, and she wants to join them."
13817283,"Sandra: Hey, are you busy this Friday?
Olivia: hi, no, not really, why? :)
Sandra: Don't laugh at me, but one of my new year resolutions is to learn horse riding.
Olivia: Wow! Are you serious?
Sandra: What do you think?
Olivia: Hm, not sure. It sounds really cool, but isn't it dangerous?
Sandra: Well, it can be, yes, but I don't think it's much more dangerous than driving a car.
Sandra: Accidents happen everywhere. I get your point, I was thinking about it as well.
Olivia: And? Aren't you afraid?
Sandra: A bit, yes, but I always wanted to learn horse riding, so I thought that as soon as it isn't anything that requires me to, I don't know, go abroad or a lot of money, I may at least give it a try.
Olivia: Makes sense. I'm just worried ;)
Sandra: I know <3 Pity though as I wanted you to join me :>...
Olivia: Me?!
Sandra: I booked a slot on Friday afternoon after work. So far I booked only one, but I know there some slots left.
Sandra: Sooo... Do you want to join me? :)
Olivia: What time exactly?
Sandra: We should be there around 5.30, the lesson starts at 6.
Olivia: Hm... It does sound tempting, but I'm scared :D
Sandra: Come on, Ov. You know, it'd be so much more fun if we go together.
Olivia: I feel I'm going to regret it, but ok :P How much is it?
Sandra: 20 quid per hour, you spend there always more around two, but pay only for the riding part.",Sandra has booked a riding lesson for 20£ an hour on Friday. Olivia will join her at 5:30 and the lesson starts at 6.
13820980,"Karen: who left all the coffee cups out in the kitchen? 😠
Shantelle: ME I'm so sorry! my meeting finished late and I had to walk all the social workers downstairs to reception and then shoot off. I forgot all about it, sorry!! 
Karen: well, you know what to do!!! 😜
Shantelle: I know! I will bring in donuts for the office tomorrow! 👍🍩🍩🍩🍩🍩
Sue: nice!! just invoice the social workers, it's generally their fault meetings overrun!
Shantelle: hahaha quite true, although this time the police woman had quite a bit to say as well... 
Karen: no hope getting donuts out of either of those budgets though...
Shantelle: well and with my wages we might have to put up with cheap biscuits...
Karen: I'll take cheap biscuits!!
Sue: me too!
Shantelle: that's a shame Karen, I was hinting at a pay rise!
Karen: that's fine with me, the only thing is, we'd have to let Sue go...
Shantelle: that's ok, more donuts for us...
Sue: can I remind you I am in this chat group?
Sue: and who would deal with the repairs department when I'm gone? you wanna think this through a bit better! 
Karen: she has got a point
Shantelle: true.
Shantelle: cheap biscuits and I'll make a round of drinks then? 
Karen: perfect!
Sue: lovely!
Shantelle: have a good evening all, see you tomorrow!
Karen: you too! ",Shantelle left the coffee cups in the kitchen and as a remedy will bring biscuits and make a round of drinks in the office tomorrow.
13728603,"Erica: that Paul is a smart guy, isn't he?
Rachel: he is at the top of his class
Erica: I'm having trouble in calculus 101, I wonder if he could tutor me
Rachel: I can ask him for you
Erica: I don't want to give him the wrong idea, though
Rachel: the wrong idea?
Rachel: what do you mean?
Erica: I don't want him to think I want to date or anything lol
Rachel: lol i see what you mean
Rachel: some guys are cocky like that :-/
Erica: I KNOW!! The only thing I want from him is to learn what derivatives are lol XD
Rachel: lol, I don't think he'd get the wrong idea if you were upfront about it
Rachel: just tell him you're having trouble and need help. Period. Nothing more. 
Erica: mmm I'm too shy to ask him to tutor me
Erica: maybe I'll just ask the professor for extra credit
Rachel: don't do that! you just need a bit of help
Erica: you know what, i'll start a study group
Rachel: that's a great idea!!!
Erica: yes, it's better than asking a practical stranger to tutor me
Erica: I'll ask around in class to see if anyone is interested in joining the group
Rachel: good luck!","Erica is having trouble with calculus. She doesn't want to ask Paul for help, because she's too shy. Erica will start a study group instead."
13681700,"Gary: Hi I just wanted to thank you for the party last night
Lucy: thank you Gary, it was down to Sue really she organised it
Gary: how do you mange to get everyone there without me knowing
Lucy: Ahh well thats is a secret, id I told you that I wouldn't be able to do it again lol
Gary: well yes but I was thinking about doing something the same for Marjory in the spring it is her 70th
Lucy: yes that would be nice, I thought you were taking her away?
Gary: Yes that has been booked for a while but a little surprise party with family and friends would be sweet dont you think?
Lucy: Do you know what.. the Rococo Gardens are open in the spring and they have a lovely tea room that can be hired out, we can get everyone together for an afternoon tea, you know Marjory doesn't like a drunken mess lol
Gary: you may have a good point
Lucy: think about it
Gary: how would we go about getting everyone there
Lucy: We could get a little coach from town and then you could drive over half hour later for a little spring walk, pop into the tea rooms and we will all be there with tea and cakes
Gary: it would depend on the weahther tho Lucy
Lucy: yes, she wouldn't get in the car if it was raining, no we need something like that but indoors.. what about if I look around?
Gary: yes please will you do that for me
Lucy: of course.. when do you go away and when is her birthday?
Gary: her birthday is the 9th April and we go away on the 15th
Lucy: ok I will see what is around  and let you know, we will find something really memorable for her
Gary: yes if you can top what you did for me last night
Lucy: you liked the Elvis theme then?
Gary: Uh Huh lol
Lucy: your funny 😂😂
Gary: No it made my year really it did xx
Lucy: well thats all we could hope for xx",Gary thanks Lucy for a surprise party which Sue organised. He wants to throw a similar party for Marjory's 70th birthday. Lucy will help him and look for a place to throw a party.
13729973,"Laura: Heyyy! How's that injury of urs now? ^.^
Nick: I'm still recovering It'll take some time tho
Laura: Can u walk?
Nick: I cant bend it yet. It hurts. >_<
Laura: How can u resist not playing football for so long? xD
Nick: I don't wanna talk about it -_-
Laura: How did u break your leg again? XD haha
Nick: I did not BREAK it Laura ._. and why are you even laughing
Laura: Hey it is funny tho u know that
Nick: No its not -_-
Laura: Sorry i couldn't resist xD 
Nick: yea i know
Laura: u shouldn't have gotten on that motor bike with your friend
Nick: why not? how was i supposed to know we would have an accident?
Laura: u should know its dangerous
Nick: yea like we knew
Laura: u should have known
Nick: you're not making any sense
Laura: i get that alot actually
Nick: hahaha
Laura: well at least i made u laugh
Nick: you sure did",Nick is injured so he can't play football at the moment. It happened when he was riding a bike with a friend. Laura thinks it's funny.
13728761,"Tom: hey how are you?
Sharan: i am good and you?
Tom: fine thanks, ok .. so i need a favor
Sharan: yes go ahead i will try to do what i can
Tom: so i am planning throw a surprise birthday party for Kate..
Sharan: wow thats a great, how can i help?
Tom: i dont know all her friends so i need you to invite them all and let them know its a surprise party
Sharan: oh sure thats not something big, i can do that for sure
Tom: thanks a lot
Sharan: my pleasure, is there anything else i can do ?
Tom: hmm.... thanks for asking but i have arranged for everything 
Sharan: oh good so send me the party details so i can send those to her friends
Tom: oh yes i would send a e-card have designed with all the details in a while
Sharan: ok i would wait for that.
Tom: and please confirm the no. of guests so i do arrangement accordingly
Sharan: sure i will
Tom: and i dont have to mention that but still you are also invited 
Sharan: offcourse :)
Tom: <file:jpg> here is the card
Sharan: every nice <thumbsup>
Tom: thanks ","Tom will throw a surprise birthday party for Kate but he doesn't know all her friends, so Sharan will invite them. Tom sent Sharan a card with all the details. She will confirm how many guests are coming."
13827940,"Josh: I’m back. Had to change buses.
Trish: So where was the concert?
Josh: U know the club “Devil’s den”?
Trish: Heard of it. Never been there.
Josh: Well, on weekends they have concerts and on weekdays… oh, I probably shouldn’t say…
Trish: C’mon! Don’t leave me hanging!
Josh: Well, let’s say it’s a place to meet for a particular breed of ppl.
Trish: Particular breed of ppl? What do u mean?
Josh: Ppl who like to hit other ppl.
Trish: Oh, got it. And they’re open about it?
Josh: Yeah, very much. 
Trish: But u didn’t get beaten up or anything?
Josh: Nah! Too tough 4 it!
Trish: LOL
Josh: What?
Trish: U? Tough?
Josh: U don’t believe me?
Trish: Not a bit :P
Josh: Lemme prove it to u! Last week I saved a cat!
Trish: My hero! What happened?
Josh: Do u have to ask?
Trish: Sure, ‘cause the parts you’re choosing to omit are always the best bits ;)
Josh: Well, the cat was just on the street…
Trish: And?
Josh: And that’s it!
Trish: Hahahaha! 
Josh: I knew u’d laugh!
Trish: Sry! Just hilarious. It’s so qt u try!
Josh: Thanks.","Josh was at the concert in the ""Devil's den"" club. He saved a cat on the street last week."
13716443,"Filip: hi travellers, how are you doing?
Jen: hi there! we're great, let me send you some pics
Filip: ok!
Jen: <file_photo>
Filip: exotic! where is it?
Jen: right outside Shanghai 
Jen: <file_photo>
Jen: <file_photo>
Filip: what a view! i envy you so much
Jen: i know right? i can't imagine going back home!
Filip: you should enjoy your time there!
Jen: we do!! 100%
Rick: yes, i confirm
Jen: hahah there he is, the loafer!
Rick: i'm on my vacation, give me a break ;P
Filip: what is it about
Rick: i'm doing literary nothing!
Jen: it's true, i even have to ask him to brush his teeth
Filip: hahah i get that!
Rick: this is how you vacay :)",Jen and Rick are on holiday just outside Shanghai. They are enjoying themselves very much. 
13819864,"Oliver: I think I should stop reading the rules after we already played a game
Oliver: found two things we were doing wrong today
Chris: maybe it shows that you should keep reading them
Chris: so what we were doing wrong?
Oliver: first the basic follow-up only gives you temp influence and not the permanent one (so my whole strategy for the day was basically based on a wrong rule :P)
Oliver: and second, you only get the income for the resources you own (tokens on top) and not for everything you have access to
Chris: the map had full symbol drawn for the action so I also thought it was permanent influence
Chris: had no idea about the second one
Emily: the second rule means money would be much more sparse
Oliver: well yes but it gives you a reason to build an already existing building again
Oliver: with the rules we played with there was no sense in doing that
Emily: true
Emily: yet another game we need to play again with the right rules ;)
Oliver: additionally during the vote phase, if there is a draw the first decision is taken by the player with the least amount of points and not the closest to the player initiating the vote
Chris: makes sense
Chris: but I'm not sure about the income phase, it's written that you get income for import
Olivier: well yes but technically the import action is building your own buildings
Oliver: so no matter how you look at it with import you'll always be on top with your token and get the income
Chris: right
Chris: well just like Emily said we need to play this again
Emily: we can always do it during the next meeting
Oliver: as usual I'm up for anything
Oliver: but if we'll play a new game, let me read the rules first :P",Oliver found out that they misunderstood the rules of the game. Emily and Chris think they should play the game again. 
13829160,"Amanda: oh no, my phone charger has stopped working
Keith: the cable or the charger itself?
Amanda: dunno, it just won't charge
Keith: can't you ask your sister to lend you hers?
Amanda: but I have an iphone and she has a samsung
Keith: hmm, yeah, but the charger itself should be the same. so if you use your cable with her charger, you could see if it works?
Keith: then at least you'll know which part needs replacing
Amanda: oh, I could do that, yeah
Amanda: should I get the spare part from apple or...?
Keith: idk, I've never had an iphone. I hear not all cables are compatible for some reason but imo you should be able to find a cheaper replacement that should work... their prices are too high
Amanda: uhh... alright, I guess checking what's wrong comes first
Keith: can you do it now?
Amanda: yeah, I'll brb
Keith: k
Amanda: back
Amanda: and it's still not charging :(
Keith: then it must be the cable. or...
Amanda: or?? there's another possibility?
Keith: well, I guess there might be sth wrong with the charging port but that's the worst case scenario
Keith: so let's not think about it yet?
Amanda: I'm a bit worried now but ok :(
Keith: I've found some shop that sells replacement cables
Keith: <file_other>
Keith: I'd try this one first, see if the phone detects the cable at all
Keith: cuz if it does, then problem solved, if it doesn't... then it might be the port
Keith: but it's cheap enough to give it a try
Amanda: thanks, I'll do that... I hope it'll work, not sure if I can afford a repair :/","Amanda's iPhone is no longer charging. She tried with her sister's charger, but it didn't help. It might be the cable or the charging port. She'll get a cheap replacement cable to check it."
13729277,"Howard: Hi!
Jane: Hi!
Howard: Thought I'd say hello. You're beautiful.
Jane: Thanks.
Howard: I would love to take you out for a romantic dinner to a seaside restaurant.
Jane: Awww!
Howard: What do you say?
Jane: To what?
Howard: To a romantic dinner of course.
Jane: Oh that! Well as long as you don't mind ladies with 8inches of pure hard cock.
Howard: What?!!!
Jane: I'm transitioning.
Howard: What does that mean?
Jane: It means I'm half man half woman.
Howard: You're joking, right? :-)
Jane: No I am not.
Jane: Would you like to see it?
Jane: <file_photo>
Howard: Fuck you, you perv!
Jane: Yes please! LOL",Howard wants to take Jane out for a romantic dinner. Jane is a trans woman and has a penis. Howard doesn't like it. 
13829977,"Frank: Cheers, have you got the stuff?
Allan: Half of it.
Frank: How come?! They promised a whole bucket.
Allan: No sweat! More deliveries will be coming later.
Frank: When?
Allan: Dunno. In the afternoon.
Frank: Look, I'm halfway through this bloody painting.
Allan: I'm doing my best buddy. Believe me.
Frank: You'd better fix it.
Frank: ASAP
Allan: Sure mate. Something else. Need to borrow your car.
Frank: Whatever for?
Allan: To fetch your stupid paint. Serious. Mine's broken down.
Frank: When?
Allan: This morning.
Frank: When will you need it?!
Allan: This afternoon.They said they'd get the paint by then.
Frank: Ya golden. Why don't you take a taxi?
Allan: Too expensive. Or will you pay for it?
Frank: 10. OK?
Allan: OK. Fixin' it.",Allan managed to get half a bucket of paint for Frank. He will get more in the afternoon. Allan's car broke down this morning. Frank won't lend him the car but he'll pay for the taxi. 
13815216,"Michelle: My boss just accepted the holiday!
Alex: Great news.
Michelle: July 8th-19th
Alex: OK, so now that we have that taken care of, let's find an offer.
Michelle: Are u still fine with Croatia?
Alex: Yup, it was amazing last time, so let's go back and explore more :)
Michelle: What do u think about this travel agency?
Michelle: <file_other> 
Alex: Oh, I'm way ahead of u, I already chose some options.
Michelle: Great! :)
Alex: <file_other>
Michelle: Let's take the 14 day option. Make the most of it.
Michelle: I'm just debating between the direct flight and the layover in Budapest.
Alex: Let's fly directly. I mean I know it's more expensive, but we saved up all year.
Alex: We'll have more time to ourselves in Croatia on the beach :)
Michelle: OK, u convinced me! :)
Alex: I'll book this offer and wire the money.
Michelle: Thank you love! <3
Michelle: I'll take care of the currency exchange.
Alex: No problem my dear, we deserve a break!
Alex: 14 days in paradise with u :)
Michelle: <3 see u at home!",Michelle and Alex organized their holiday. They will spend two weeks in Croatia. They will fly there directly. Alex will book the trip. Michelle will exchange the money.
